UUID;OBJEKTART;OBJEKTKLASSE_TLM;KUNSTBAUTE;NAME_UUID;NAME;STATUS;SPRACHCODE;NAMEN_TYP;NAMENGRUPPE_UUID;E;N;Z
{6560F97B-C514-4BB3-9CB8-E2905CE1BB65};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{425A992E-B03D-4504-A717-E715E7C83182};Planer Salasbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2822318;1205971;2275
{114CB7A1-927A-4729-BA3C-FC9E8D53B489};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{95FD2A3A-BEE6-46A7-9895-5F99ABA91F87};Riedikerbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2696512;1242937;438
{D7E6D012-920C-48A5-99C5-662453540A79};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{A8C40D82-8E21-443D-83CD-FF8207B2B8B9};Inner Schwandbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2635911;1151288;1767
{267FA436-6C20-4F1B-AFA8-013388EECBA8};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{DA80AA34-76C7-442E-B228-AEBE02448AE2};Maggia;offiziell;Italienisch inkl. Lokalsprachen;einfacher Name;;2686109;1147695;2335
{8BD226FF-D1F2-4F0B-91BB-F234B059D80A};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{1F6BA6E1-FA64-4398-A4FF-FDFFD7AB5EFD};Le Courset;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2568374;1119623;582
{63B92937-11F3-4ACD-9B68-4166CB3B75A7};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{310260D0-5A8F-47E5-B629-28FB1100E59C};Ruisseau de Vermes;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2604638;1242047;683
{5A0E6B61-4E22-4D78-85BC-C83E74505BA7};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{7D4F9E56-BCE9-43DE-8194-D987ADD5A417};Grand Bisse de Vex;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2592580;1114557;1382
{C3B2F9A4-6130-40CE-8AD9-8B1753854CF0};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{FD710EFC-35AE-4953-8367-892AC8DB5783};Ovel da Munteratsch;offiziell;Rumantsch Grischun inkl. Lokalsprachen;einfacher Name;;2778311;1149560;2251
{798B778B-F1BF-4D6D-8E17-9871DF60F06E};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{1768AE50-3721-4490-AF40-0207281284FF};Chlosterweidbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2706317;1218405;1169
{CB237BE2-74D1-4DED-BF7A-4466DF732393};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{FFB73E73-531F-48AE-8F26-93212F01F778};Ruisseau du Claru;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2579218;1181544;664
{12F7763E-AF93-4E1C-8B27-B0500646647B};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{1CD5F270-6907-42D8-A68C-E595D2C24F3E};Rappenbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2722071;1224664;421
{0D82D7A2-B654-4BCC-9AEC-D92028804C10};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{DDA7F6A1-E02F-4856-8682-BCEF14E6A46F};Blattbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2638173;1101970;2861
{E439A17A-9534-44D8-B88C-103914BA1631};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{9E9DDCC7-D21A-44B8-8877-81AD10F374A7};Ava da Tisch;offiziell;Rumantsch Grischun inkl. Lokalsprachen;einfacher Name;;2779943;1165064;1921
{39FD1574-4533-4954-B9EF-420BD69E776A};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{322CD886-7333-4119-8BB0-7638D297F80B};Chaltenbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2674283;1264371;502
{519E161C-587E-438D-8149-229AC921FF61};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{EF674B4E-E2CC-48FF-8077-4DD082BF13DD};Ri di Pescion;offiziell;Italienisch inkl. Lokalsprachen;einfacher Name;;2734051;1150913;2079
{B3C3717C-F9B4-4DDC-86AA-F3627D00C700};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{256C41F6-CF79-400E-9399-9C854A0D6B5D};Chräbsbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2671551;1265416;473
{03C2F88B-8F64-4AA9-8C43-D4A4108C4017};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{F6D86FA3-3B25-4896-BD02-C6B84BE876AB};Kuppelbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2744286;1220855;700
{6C2E5527-62A3-43EC-B0D3-F9A52727E4EC};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{1FE834A8-5EEE-48D7-89E9-0F88D8F78377};Statthalterbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2735303;1226357;1254
{D6ECF8B5-EC92-4E0A-AF5B-3769A0BA3F81};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{BE2CC795-98CB-419D-9496-A689AE0C8FF7};Ri di Larciöö;offiziell;Italienisch inkl. Lokalsprachen;einfacher Name;;2718697;1161098;1930
{79CD9BC4-2F01-446B-BEB2-59013EF38BF5};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{575C75B0-CD99-4D8D-990B-9372F696FE91};Chruterenbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2650603;1184445;1627
{44AA8EED-601F-4374-9DA8-C138DE1D388C};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{3E7476A2-DAC9-4A29-8482-0997F87BF9C6};Ruisseau des Chênets;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2578817;1252161;475
{1C7BE388-A2D4-4776-BA68-039F83372886};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{3CE2D54D-0AAE-46F1-999B-1741E58943CA};Mühlebach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2712211;1243637;728
{422868E9-0A0C-499B-937D-55E443D19151};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{F6C48980-2EB1-4EDD-B8F3-7727659C3D48};Stafelbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2641980;1095607;2669
{AC0F41D8-5E5B-46A8-A84F-8382A03CAF75};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{0F3F27BF-309F-4F36-A8F5-F9966337598C};Laucherbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2696927;1177703;1483
{9DEFE288-9E2F-4918-BC64-2662F136AADF};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{61FF5510-4AA0-4F1E-945C-A082C05E7671};Ava Freida;offiziell;Rumantsch Grischun inkl. Lokalsprachen;einfacher Name;;2769768;1174832;1736
{BD876B00-E093-41C5-ABC1-EA273312AB00};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{97FCDB38-70E6-481F-848B-713A908BF2A2};Wyssbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2649899;1164265;1946
{8CFC1E98-913D-45AF-8C15-BE1107FF09E7};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{1582B9D4-2A0C-4FFA-A91C-FF742891DA80};Alpjerbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2650618;1119726;2610
{7351507B-ADC6-444F-9957-1A013EA71B43};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{73AD0DC7-8D92-4712-83C6-1766D6E21FFB};Boggera;offiziell;Italienisch inkl. Lokalsprachen;einfacher Name;;2722456;1129785;1169
{1F197F7D-30EB-4ED0-A9E8-D1E5888F33F7};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{43B8C116-DF5D-417A-8F82-BF400D926C06};Gross Laui;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2650672;1187287;1157
{B8882920-E096-4540-8783-2492EF13D1AE};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{AF211EBA-4DE2-4721-A93F-9154FBFEF0D4};Ovel da Pedra;offiziell;Rumantsch Grischun inkl. Lokalsprachen;einfacher Name;;2783284;1170721;2292
{BDA81EA2-2703-4829-ABD3-7DF34E64A704};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{97FCDB38-70E6-481F-848B-713A908BF2A2};Wyssbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2632190;1183163;1243
{DD0FFCC0-1B7C-403E-A49F-2D34AEA74508};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{78F5408F-06FA-4DC0-A16C-DF01EB4C6E1D};Surbrunnenbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2700205;1212288;1216
{132DF096-BA39-4186-9FA3-466C95AE7761};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{0C4FABF5-BF46-49BE-BE37-ACFF9B474A89};Ruisseau du Crau à Bourret;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2577529;1166523;1217
{8B1C9634-7FF7-430A-95DC-AD2FE99A5CC4};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{5AA10BFF-C5D5-4A8D-B80D-702E821960B5};Sulzbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2657901;1173334;859
{B4C3EF89-95E2-4405-B5DB-D056ECF7DB75};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{ECEAB2B0-219A-4546-AC03-CBEF79FDCD90};Le Correvon;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2545741;1174691;632
{63C93F6A-ED74-40D2-8C7A-0F69BC99E17D};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{9EEE3049-BA1E-4CF3-B04E-68B989C7FDA9};Lauwelibach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2681197;1195533;1390
{1D765EF7-5A68-4860-A9E4-E7016D9ABEC7};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{63E11AD7-0B7D-41C4-B34A-1115A318F63B};Ärgetenbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2709626;1257744;625
{E859472D-2A46-4049-A40E-FE40EC4ED238};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{AA1E66D8-F41E-41E2-B96A-9F6863DD78C4};Parzelvabach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2782533;1196513;948
{0333B17E-10F1-4A91-8CD9-8967D2F1CD6A};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{3E4B5401-7143-41A3-A05C-0062EDCCBE42};Riale di Mèrcori;offiziell;Italienisch inkl. Lokalsprachen;einfacher Name;;2714910;1127174;1112
{4659A393-A725-444C-9072-82E94A33A42E};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{DE4DC33F-E0B5-452F-A376-C7458782EB27};Göschenerreuss;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2685169;1168491;1209
{FD3F69EB-038B-44E4-81DB-69993C3AFACC};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{92C15AFB-A95D-4259-90EB-A70E536CE7A5};Landwasser;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2778031;1177353;1372
{3E36AFB8-664E-4F30-8BE7-C7385964665A};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{A525C3EB-87EC-4972-962D-178996AE698F};Schiltbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2631139;1156640;2557
{0D3EB5ED-26C9-41C3-8F16-732FC23A0FFA};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{0CA71A89-4E05-4F40-B05B-9B66BA375ACC};Muttenbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2745648;1202463;1563
{E96ECA0D-8CB7-4D45-9CCE-FD644E5A65BA};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{5220716D-8838-4519-B397-7AD02DCFB5AC};L'Avançon;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2568463;1122923;463
{7783F780-F948-4ADF-902F-35B56A4A1270};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{78D7FA53-89A4-4634-ACB4-266E16D448C8};Ava dallas Cuorts;offiziell;Rumantsch Grischun inkl. Lokalsprachen;einfacher Name;;2769233;1155580;1927
{93FCFC6F-10D2-4BA5-B464-8EB2FDEAF7EF};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{12886843-8495-4DA7-94A4-25F696268476};La Vanire;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2604937;1128480;1191
{97B93158-9A8C-418C-ADC8-FA730EC324F4};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{524A3902-29D1-44AF-B07C-7F1F5FDF2573};Riale Niva;offiziell;Italienisch inkl. Lokalsprachen;einfacher Name;;2699870;1118468;597
{564111D5-38BB-48F9-8DB7-723495256CE6};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{83342C3B-64AA-4167-8943-AD3944F61605};Selabach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2771635;1169316;1618
{83490513-3F26-4970-863B-D7A0AF88F2D3};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{E1C89F6B-E549-40FF-8BBB-BA0338F06E7D};Ri della Val Tee;offiziell;Italienisch inkl. Lokalsprachen;einfacher Name;;2688597;1130382;958
{BF8A5FC0-ECB8-4A1D-9A11-2066036166E0};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{13703DF6-F57C-4E68-A4A8-3DF3ABE515A6};Brunneggi;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2623895;1129622;723
{EEEE00F8-29E1-45E9-ADC6-B0D8AD8609D4};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{6C0E48DE-9BA2-45A2-B425-A1723B3E46AA};Augustinerlibächli;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2591394;1173445;1025
{A02A41A5-C551-4EBD-A13F-F16391C7A4DB};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{D7C3BA07-3025-450B-A72F-47FCD24D56A0};Murgbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2730631;1211158;1814
{E07E36FD-946C-46E8-91D4-62A645F49911};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{5A9E6640-268B-4EB5-8844-91F2C98C6B00};Klön;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2714021;1209077;852
{59C7BF99-1331-4C66-AA3C-6D484005C387};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{56CC5791-EAEA-4C6F-9E90-D68413741CBF};Ual Draus;offiziell;Rumantsch Grischun inkl. Lokalsprachen;einfacher Name;;2736852;1189769;1626
{B44BA662-65C6-441B-8B32-144F5DD11589};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{CFFF555F-5A31-4538-8BA6-E25070D6DBD9};Ri di Vacarisc;offiziell;Italienisch inkl. Lokalsprachen;einfacher Name;;2695318;1143690;1738
{7D1DB8ED-5831-4416-8181-4AFB59F858FE};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{5F33928A-D73A-414E-A99B-6F32BB4F9399};Töss;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2701469;1257011;494
{0CBAE5DC-2BB2-4FA6-837E-3CA2BF065945};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{E115076F-C0C9-43F0-81C5-6AC2C2F6DF10};Riale di Val d'Olgia;offiziell;Italienisch inkl. Lokalsprachen;einfacher Name;;2679062;1147176;2093
{9F0C6D82-09C3-4429-94FA-23EDD5D14113};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{F8190145-DB72-4FE5-A1E5-FB50D940ECED};Arneggerbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2735316;1256291;575
{0C555E32-0FE8-44DA-91D4-5AC850478215};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{E136A1F2-B107-4923-8CF0-F1A5DB3D4BEF};Äusserer Dollikerbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2693434;1235530;439
{5CE23BA0-44F8-43B9-9336-9B2937CEDC49};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{67436837-4662-4C0D-BFD6-E761A8EE0211};Furggbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2620938;1092977;2435
{CADB68B2-895D-4A1A-BF8D-5A41BBC1853E};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{0E750E8B-B8E9-4B12-9BB9-ABE6AF0C28D0};Bisse de Saint-Martin;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2602037;1113176;1832
{F11DFADD-26D6-4CE1-BE7F-0C901682B90E};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{E20E266E-1E7C-4493-B11D-6C523E23039D};Riale della Passera;offiziell;Italienisch inkl. Lokalsprachen;einfacher Name;;2684974;1158239;2180
{2D5D3FBC-D43D-46D1-8680-A31DABF019E0};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{2951D2E7-D945-48FA-8A90-34C54A296958};Ferrera;offiziell;Rumantsch Grischun inkl. Lokalsprachen;einfacher Name;;2716905;1180636;1673
{1F25DCE3-24D3-46E7-87E4-2F89522C47A0};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{656CFA0D-79D4-4D0C-9795-7F9E6A3E1ACF};Mülibach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2626763;1197672;755
{CCC2A0C9-937D-4640-878A-FBAFFBEFA8A2};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{C0A9B626-B888-4FD3-9488-9C8EE845A1EF};Seebach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2743055;1228675;1082
{683B3BB7-64EC-4939-8BE5-6FA1581ACC95};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{E9DA68E5-AFF7-44E9-AA4A-25A879DBEB90};Burgfälle;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2588130;1136539;1386
{D9A22701-CDF1-4D66-AA3B-5DEDE591E745};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{7A9D9988-1EF4-4639-B48A-3AB058839DC5};Goleggbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2663000;1162291;2501
{B65D3180-0AAC-4492-A08B-2E17C09ED379};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{3FDC12AD-F8EB-45B4-851A-287C13E4A0A8};Tebrunnertobelbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2711521;1273952;469
{554E54A7-215E-45F2-9043-2BFA5CD86797};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{CCA73C18-2730-4C80-9AE6-A98A57371818};Dorfbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2689539;1242093;578
{6656D159-FB95-4D46-8D5C-C10AC3D234D6};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{A8061945-02EC-44D1-81F1-C9CB09F7DC83};Guggibach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2696182;1194536;1371
{0F0EB423-C5D8-4DB4-8E6E-4D6067EA8392};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{0F74C4F0-53AA-4F28-B7C3-A293FE4DACFF};Allmendbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2725909;1278474;510
{6A9AB15D-3F45-4A56-AD19-0354603696B5};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{C64983B6-071B-4049-A4A5-6EF9928B7F5D};Eienbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2689056;1184286;1496
{F26551D2-2761-4016-A148-4F0B09613B11};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{BF4575F4-F1E8-426E-99A1-277CE7B8621F};Hundsbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2676452;1183193;1481
{94AC9CF6-3174-4150-9289-A19604A347FE};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{70EEEA96-887D-4738-8B95-1627A5676928};Witibach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2784071;1180554;2081
{B2499A18-2E6B-4BB4-866E-149AE3102CDA};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{AFF01DCB-45B3-48DD-ACDD-03274A5CB9F0};Pörtlibach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2693313;1174985;1825
{01D80025-647D-4389-B93C-EBAAA86119AC};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{0452B8B6-59BC-4977-8392-E43512473AF0};Esche;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2758852;1230434;438
{0FBEFCDD-8290-4B7A-861B-01C347A2F1C4};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{5944E8B3-673E-4570-A83D-F44E3EA913B3};Riau Vésenand;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2559722;1157603;822
{9537514E-56DD-4247-8C60-71247FD8869E};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{E4B010DA-3306-4A71-928D-A413A02A4680};Aberenbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2711219;1212332;1129
{EA30DF31-880E-4EA8-8FD1-C75FBF229A85};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{CAA4DF62-D4C3-472A-979F-60FDF829C0FB};Ri di Sèra;offiziell;Italienisch inkl. Lokalsprachen;einfacher Name;;2689297;1139887;1474
{4B5669E8-4E73-40E6-8F89-FAC384179FB2};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{37615310-89AD-41A3-8F01-7BBA1CDDC871};Steinibach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2653521;1192280;1161
{C7F6BC42-C2F7-4B79-BBB2-ACAD7EA45775};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{9B3812AB-3D55-4776-948F-C69107DFF665};Bavona;offiziell;Italienisch inkl. Lokalsprachen;einfacher Name;;2682542;1145273;2108
{B20721E6-4E30-4B04-8B8C-ACDD04E3B11D};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{E80349BA-7AF2-41BE-B65C-D3E5E86AD79F};Soia;offiziell;Italienisch inkl. Lokalsprachen;einfacher Name;;2719166;1150098;1393
{84F5F71C-8B99-4859-8C69-10A49EE63C78};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{6B9053D8-BC70-45AB-9069-AB99EBDE59A6};Le Tabeillon;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2574745;1237613;831
{EDDDB122-CD7B-494D-B2DC-B3BFD79288FB};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{ECF11EC0-161E-4C18-83FF-850ED9AC13E1};Eubach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2705164;1217363;906
{822D30D9-50F0-4080-9410-36F6F107161C};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{07BC8BF8-D777-4128-A75F-163767B54111};Ruisseau de l'Areina;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2575491;1177394;662
{90C9BCFA-D701-43BB-B71B-9564C2F36E15};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{1CB8BB78-B2A5-4E3A-ACB9-4B1EBD08DA78};La Tinière;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2563306;1139735;716
{BF0F1931-8D18-4367-A538-3065B55C8C75};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{4FA9F693-C2E9-4E00-AD1F-32067981AFEE};Blattibach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2593067;1140541;1476
{5B79EE3B-A29A-4D8F-8414-23ED42E6A728};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{12B62B87-5129-4B30-B83F-F00B4D05C6F0};Le Bied;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2546679;1211511;915
{0861DC9C-0AEF-4641-B11A-911E841624A1};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{A1C4B0EC-8357-4C61-B411-CDBC4E520A86};Torrent de Merdenson;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2592827;1096035;1983
{AE5BBA6A-4408-497A-910C-E762EFC5C07B};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{57A817EF-2F05-4A7D-BC61-612C531473C2};Wynigebach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2615960;1218677;506
{0F4C37FF-95B5-4F01-8D4C-CF14EEED05CD};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{87DB28D1-9A6C-4D8B-B558-2C3DFE4DD257};Önz;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2620486;1224359;472
{BE737EA5-5346-4C23-B4C3-3FFDEB98389B};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{79462F71-934D-4211-ABC3-C1D505242827};Grossbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2677637;1157259;2479
{2B0D5464-41AD-4A42-94ED-F46194972574};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{0C465B69-15C4-4766-B65E-BA9F36E9B86D};Riale di Borgnone;offiziell;Italienisch inkl. Lokalsprachen;einfacher Name;;2690471;1113055;834
{50022ED8-51E2-4B8E-A6FC-33303A607A53};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{45056F94-C8D5-4094-8FD9-DD3D64BE50F2};Himmelbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2683428;1259153;417
{E02FD339-D654-4C4B-B2B9-896C79DDC0BD};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{233C58A6-9A31-4CB5-9641-DC9757373A08};Rychenbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2656896;1173885;814
{37801A0B-FEA6-4F22-9498-E8D5E28966E0};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{429A27AC-2BAA-46D4-80EE-E5591767E17A};Unnerschta;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2640195;1129679;1057
{C1924B33-A5E3-4C0C-B898-206CCAD8143F};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{74273BEA-47A8-404D-B70B-B3C2445693FD};Bärgwasser;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2646803;1128899;1838
{31ADA47F-8651-40BF-8345-329E21E3BB0E};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{74273BEA-47A8-404D-B70B-B3C2445693FD};Bärgwasser;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2645788;1128031;1692
